Time,Flux
2063.0222116847945,17643.082
2063.0426438617287,17395.041
2063.063076037739,17302.95
2063.083508213749,17256.826
2063.103940489287,17250.11
2063.1243726639004,17091.008
2063.144804738513,16759.207
2063.165237012654,16659.979
2063.18566918587,16696.518
2063.2061012590857,16430.355
2063.22653353183,16226.654
2063.246965604114,16133.464
2063.267397775933,16061.329
2063.2878300468146,16003.455
2063.308262117702,16175.396
2063.328694288124,16442.822
2063.349126558074,16634.938
2063.3695586275644,16618.934
2063.3899907965897,16537.87
2063.410423065143,16349.771
2063.430855133236,16228.75
2063.45128730133,16133.459
2063.471719568486,16100.071
2063.492151735183,15978.221
2063.5125839014145,15951.017
2063.533016067173,15996.652
2063.5534482329385,15987.639
2063.573880397773,15938.556
2063.5943125621343,16097.87
2063.614744726503,16064.959
2063.635176989934,15974.971
2063.6760412158765,16290.593
2063.6964734779176,16081.127
2063.71690553995,15949.984
2063.7373377015247,15626.994
2063.7577699621615,15681.208
2063.778202022804,15703.292
2063.7986341825163,15703.331
2063.819066442229,16241.136
2063.8394985014675,16198.588
2063.859930660248,15834.377
2063.880362918557,15530.356
2063.9007949764055,15479.684
2063.9212272333243,15705.733
2063.9416593902424,15611.85
2063.962091446687,15877.062
2063.9825237026744,16031.993
2064.002955858188,16179.548
2064.043820168299,17131.953
2064.0642523224233,17229.572
2064.0846843760737,17244.912
2064.1051166292673,17319.904
2064.125548782453,17097.617
2064.5750561329696,17068.889
2064.595488275452,16673.965
2064.615920317927,16341.87
2064.636352559479,16095.557
2064.65678470103,15929.93
2064.738513161632,16008.944
2064.7589454008557,16203.109
2064.7793774396123,16108.806
2064.7998096778974,16335.089
2064.8202418157234,17199.643
2064.8406739530838,17789.504
2064.861106089971,18022.768
2064.9019703623635,19481.758
2064.922402497854,20034.127
2064.942834632886,20138.713
2064.963266767918,19869.482
2064.983699002012,19952.969
2065.004131036112,19571.938
2065.0245631692815,19129.746
2065.0449954024443,18888.275
2065.0654274346816,18794.31
2065.0858595669197,18840.518
2065.10629179822,19069.836
2065.126723829526,19619.953
2065.147155960367,20040.43
2065.167588190736,19863.873
2065.188020220645,19804.162
2065.2084524500897,19779.654
2065.228884579061,19813.986
2065.249316607573,20005.557
2065.2697488356207,20148.07
2065.290180963195,20309.797
2065.3106130907763,21047.67
2065.3310452174264,20691.51
2065.3514773436036,20082.822
2065.371909469788,19659.014
2065.392341595041,19607.941
2065.412773720287,20648.059
2065.4332058450746,19841.428
2065.4536379689307,19630.734
2065.4740700927796,19515.828
2065.4945021161693,19916.156
2065.514934339095,19863.285
2065.535366461547,19596.184
2065.5557984835395,19558.812
2065.576230705061,19305.234
2065.596662826123,19325.676
2065.637527067316,20656.83
2065.657959186974,20054.79
2065.67839140664,19458.865
2065.7192555440997,18118.96
2065.739687761903,17500.873
2065.760119779705,17114.734
2065.7805518970345,17025.574
2065.8009841139065,17097.533
2065.8214162303047,16875.941
2065.841848246244,17338.549
2065.862280461719,17902.656
2065.88271257672,18406.105
2065.9031445912624,18615.54
2065.9235768053404,18711.225
2065.9440089189447,18797.787
2065.9644409325556,18694.266
2065.9848731452366,18944.834
2066.0053052579096,18839.143
2066.025737269658,18690.818
2066.0461694814076,18946.832
2066.0666015926836,19243.582
2066.087033803502,19711.402
2066.1278979237322,20038.262
2066.148330033153,20032.936
2066.168762142108,20623.865
2066.18919425059,20936.43
2066.2096263586136,20632.924
2066.2300584666373,20447.732
2066.2504905737223,20227.227
2066.270922680349,20269.709
2066.2913547869757,20046.043
2066.3117868931295,20007.553
2066.33221909836,20051.904
2066.3730832083456,20048.406
2066.393515412645,19908.502
2066.4139474164767,19696.326
2066.4343795198365,19776.416
2066.4548117227387,19921.158
2066.4752437256393,19663.395
2066.495675827602,19822.766
2066.5161080291073,20002.361
2066.536540030611,20277.057
2066.556972231643,20545.459
2066.5774043317506,20248.082
2066.5978363318573,20448.44
2066.6182685314925,20699.541
2066.6387006306686,20942.902
2066.659132729379,20936.828
2066.6795648276166,21019.244
2066.6999969253957,21080.11
2066.720429022709,21067.879
2066.7408611200153,21204.89
2066.7612932163975,21018.426
2066.7817253127796,21161.92
2066.802157508224,21287.967
2066.822589503674,21446.252
2066.8634536927057,21047.383
2066.8838857867595,20713.547
2066.9043178803477,20864.168
2066.9247500734637,19993.64
2066.9451820665854,19686.145
2066.965614058776,19395.336
2066.986046250495,19247.29
2067.0064783422204,19076.2
2067.026910533008,18873.154
2067.0473425238015,18613.586
2067.06777461413,18448.445
2067.088206803528,18506.777
2067.108638792917,18474.63
2067.1290708818487,18387.111
2067.149503070308,18570.652
2067.169935158774,18432.986
2067.190367146308,18213.838
2067.2107993333775,17952.92
2067.231231420439,17802.361
2067.251663406576,17790.516
2067.272095592707,17619.137
2067.2925276779133,17498.332
2067.312959663119,17701.064
2067.353823932128,18188.082
2067.3742559159364,18320.291
2067.3946880992735,18325.236
2067.415120182617,18133.006
2067.4355521650286,18289.713
2067.455984346976,18172.729
2067.4764164289154,18082.371
2067.496848610397,17805.348
2067.5172805909388,17654.719
2067.5377126714884,17430.047
2067.558144851573,17460.758
2067.5785768311907,17514.291
2067.599008910336,17584.105
2067.619440989489,17647.787
2067.6398731677036,17539.791
2067.6603051454586,17700.688
2067.6807372232142,17689.057
2067.701169300497,17714.783
2067.7216013768557,17688.82
2067.742033553215,17646.387
2067.7624655291,17519.807
2067.7828976045275,17523.602
2067.80332977949,17464.053
2067.844193828474,17445.533
2067.8646260020396,17649.725
2067.8850579755963,17701.246
2067.9054901482305,17824.822
2067.925922220864,17724.904
2067.9463541930236,17734.285
2067.9667863647264,17474.965
2067.987218435963,17482.875
2068.0076505067263,17604.305
2068.028082577497,17382.307
2068.0485146473366,17305.484
2068.1302429229545,17818.393
2068.150675090932,17793.465
2068.1711070584424,17881.76
2068.1915391259463,17744.355
2068.211971292527,17834.412
2068.2324032586403,17854.887
2068.2528353242815,17847.158
2068.2732674899307,17963.816
2068.293699455113,18003.844
2068.314131519357,18137.553
2068.3345636836093,18147.043
2068.3549956473944,18096.953
2068.375427810708,18132.893
2068.3958597740275,17921.639
2068.4162918364163,17789.04
2068.436723998333,17741.19
2068.4571559602555,17662.482
2068.477588021713,17436.576
2068.4980201822327,17384.62
2068.518452142758,17494.45
2068.5388842028187,17380.207
2068.559316362407,17118.986
2068.579748422002,17147.164
2068.600180380665,16930.674
2068.620612538856,16891.418
2068.641044597054,16819.41
2068.6614765547856,16682.06
2068.68190871158,16572.377
2068.702340768381,16660.25
2068.7227727247155,16360.695
2068.7432048805786,16114.367
2068.763636936448,16024.222
2068.78406909138,16091.111
2068.8249331003244,16229.179
2068.845365254325,16327.992
2068.8657972078654,16206.352
2068.886229260941,16265.705
2068.9066614135445,16399.945
2068.927093365688,16677.867
2068.9475254173667,16930.555
2068.967957569039,17077.314
2068.988389619786,17153.664
2069.0088215705327,16946.184
2069.029253720808,17032.422
2069.049685770624,17578.291
2069.0701177199735,17709.367
2069.0905498688517,17362.775
2069.11098181727,17398.367
2069.131413865689,17649.195
2069.15184601317,17967.102
2069.172278060658,18062.455
2069.192710007679,17759.383
2069.213142154229,17389.547
2069.233574100319,17158.975
2069.2540062459448,17095.664
2069.274438291097,16810.729
2069.3153023804844,16241.965
2069.335734424705,16126.98
2069.356166368467,15917.477
2069.3765985117643,15626.352
2069.397030554588,15498.448
2069.4174625969536,15306.3545
2069.4378946388533,15303.599
2069.458326680746,15236.246
2069.4787587217143,15295.165
2069.4991907626827,15251.895
2069.519622803178,15260.503
2069.5604869827876,15384.99
2069.5809189218853,15555.587
2069.6013509605255,15452.913
2069.6217830991664,15574.965
2069.642215037333,15720.514
2069.68307921182,16284.828
2069.7035111485893,16393.594
2069.723943284902,16412.006
2069.7443753212137,16407.22
2069.764807256586,16458.559
2069.7852393919675,16429.197
2069.826103360858,16678.52
2069.846535494842,16578.797
2069.866967428359,16594.102
2069.887399561405,16704.639
2069.907831594457,16754.154
2069.928263626578,16864.072
2069.948695558691,16942.11
2069.969127690347,17218.246
2069.9895597215364,17532.057
2070.009991652252,17546.059
2070.07128794209,17386.564
2070.0917198709503,17566.105
2070.1121518998116,17792.584
2070.1325840282007,18096.781
2070.15301595613,18218.023
2070.173447983587,18076.926
2070.193880110586,18094.271
2070.214312037584,18556.516
2070.2347440636513,18553.953
2070.255176189712,18413.025
2070.275608115313,18192.32
2070.2960401404416,18009.498
2070.3164722651127,18016.191
2070.3369041893166,18195.33
2070.357336213521,18275.76
2070.377768336788,18508.203
2070.3982003600613,18366.945
2070.418632282861,18245.83
2070.4390644052037,18354.312
2070.45949642708,18369.906
2070.4799283489556,18289.104
2070.500360469894,18210.19
2070.5412246108463,18413.814
2070.561656530859,18402.68
2070.5820884504064,18656.77
2070.602520569948,18632.287
2070.6229525885647,18985.314
2070.643384506715,19137.97
2070.6638166248595,19263.77
2070.684248642545,19139.97
2070.704680559764,18613.594
2070.7455446927997,18829.924
2070.765976709088,18851.201
2070.786408724438,18642.717
2070.806840739795,18690.29
2070.8272727546864,18558.129
2070.847704769105,18519.871
2070.8885687965594,18374.441
2070.9090009100473,18452.732
2070.9294328226097,18765.611
2070.9498649351735,18940.115
2070.9702969472637,18843.754
2070.9907288588947,18803.844
2071.0315929812205,18338.049
2071.0520248914545,18186.314
2071.07245700169,18195.057
2071.092889011452,18067.932
2071.1133209207546,18142.25
2071.133753029593,17907.67
2071.1541850384237,17669.795
2071.1746169463295,17378.527
2071.1950490542367,17393.9
2071.23591306818,17683.922
2071.2767770811915,18064.76
2071.2972090867697,18174.992
2071.317641092348,18338.223
2071.338073097453,18276.176
2071.3585051021,18458.268
2071.3789371062812,18712.705
2071.3993691099895,18736.06
2071.41980121324,18893.355
2071.4402331164893,19151.818
2071.460665119266,18930.08
2071.4810972215855,18808.12
2071.5015291234376,18795.611
2071.5219611248176,18714.746
2071.54239322574,18959.256
2071.5628251266608,18778.803
2071.5832571271094,18768.338
2071.6036892266347,18461.758
2071.6241211266242,18256.006
2071.644553125676,18065.799
2071.66498522427,17861.922
2071.6854171228624,17911.373
2071.7058491209827,18109.693
2071.72628121818,18078.13
2071.7467132158345,17899.508
2071.767145212565,17834.906
2071.78757720883,17794.666
2071.808009205095,17695.982
2071.828441200887,17527.629
2071.848873195755,17631.816
2071.8693051910814,17458.346
2071.8897372854844,17181.05
2071.930601173357,16777.348
2071.9510332668215,16518.375
2071.971465159826,16273.819
2072.032761136041,15887.2
2072.053193127649,15851.495
2072.0736251187845,15934.005
2072.0940571094616,16219.583
2072.1144890996657,16243.262
2072.1349210894114,16774.166
2072.155353079157,16976.95
2072.175785068437,16902.059
2072.1962170567786,17081.873
2072.2166490451273,17101.95
2072.2370811334695,17502.91
2072.257513120887,18128.867
2072.2779450083035,18320.912
2072.298377094783,18820.484
2072.318809081269,19175.836
2072.339240967289,18948.738
2072.3596730533027,18663.863
2072.380105038392,18445.734
2072.40053692348,18455.959
2072.420969008097,18416.281
2072.441400992255,18564.885
2072.461832875946,18526.979
2072.5026969423925,18140.324
2072.5435609069755,18077.355
2072.5844248706344,17924.697
2072.6048568515253,18010.762
2072.6457209128566,17471.17
2072.6661527928154,17462.123
2072.6865847723166,17197.582
2072.7070168513455,17232.287
2072.74788070895,17511.361
2072.768312787055,17495.254
2072.7887447646863,17513.15
2072.8091766418584,17181.062
2072.829608718559,17215.49
2072.8500405952655,17052.13
2072.870472571507,16867.605
2072.8909046472836,16890.553
2072.9113365225858,16876.416
2072.931768497896,16815.832
2072.9522005722683,17082.22
2072.9726324466465,17076.83
2072.9930644205597,17093.656
2073.013496494008,17145.611
2073.0339283674475,17274.057
2073.0543604399645,17278.771
2073.0747924124735,17080.71
2073.095224384524,16854.678
2073.115656356109,16781.36
2073.136088327694,16717.014
2073.15652029834,16970.85
2073.176952268994,16963.857
2073.1973842391744,17208.307
2073.238248278154,17532.912
2073.25868014741,17733.775
2073.2791121161936,18336.129
2073.299544184054,18795.979
2073.319976052371,18606.154
2073.340408019765,18249.523
2073.360840086694,18195.854
2073.3812719536218,18173.645
2073.401703920077,17802.389
2073.422135886074,17688.352
2073.442567851598,17794.865
2073.46299991713,17568.768
2073.483431782195,17542.0
2073.5038637463294,17609.908
2073.5242958104573,17551.398
2073.544727674591,17248.664
2073.5651596377866,17338.94
2073.5855917009903,17151.24
2073.6060236637277,16945.893
2073.6264555259986,17104.914
2073.646887587798,17069.027
2073.667319549604,16973.98
2073.687751410471,17075.252
2073.7286154317553,17574.887
2073.7490472921636,17738.43
2073.769479351635,17974.14
2073.7899113111125,18107.2
2073.8103431701165,18127.791
2073.8307752286637,18136.746
2073.8512071867444,17891.496
2073.8716392448187,18029.195
2073.892071102433,18167.176
2073.9125030591167,18106.578
2073.9329351162596,18095.121
2073.973798928695,18107.285
2073.9942309839753,18350.969
2074.0146628392613,18369.506
2074.0350947940824,18487.84
2074.055526848897,18290.695
2074.0759588027868,18128.99
2074.096390656676,18117.85
2074.1168227100934,18155.756
2074.1372545635168,18223.172
2074.1576865160096,17994.342
2074.178118568496,18053.291
2074.239414423173,18734.766
2074.2598462738024,18636.992
2074.2802782244325,18675.973
2074.3007102745905,18624.332
2074.3211421242886,18654.738
2074.341574173988,18468.03
2074.3620061227484,18375.191
2074.382437971515,18264.627
2074.402870019818,18358.244
2074.4233019676467,18128.396
2074.443733915483,18119.178
2074.4641658623877,17817.684
2074.4845978092853,17968.701
2074.5254617021637,17931.27
2074.566325593172,18009.22
2074.586757638215,18325.97
2074.6071894827837,18451.023
2074.6276214268946,18193.688
2074.648053470999,18313.633
2074.6684853146435,18492.748
2074.7093493005304,18647.62
2074.7297811432436,18823.664
2074.7502131854926,18730.146
2074.7706451268023,18871.648
2074.791076968584,19042.88
2074.811509009436,19265.041
2074.83194095028,19779.453
2074.852372790665,19531.916
2074.8728048305857,19666.377
2074.893236670032,19858.404
2074.9136686090205,19965.855
2074.954532486532,20227.3
2074.974964424582,20103.041
2074.99539646264,19815.65
2075.015828399759,19764.768
2075.036260236884,20195.717
2075.056692273545,20427.576
2075.0771242101982,20190.242
2075.0975560459265,20074.55
2075.117988081656,20392.398
2075.1384200169123,20999.092
2075.1588520517107,20929.95
2075.1792838865076,20400.197
2075.1997158203667,19903.188
2075.220147854234,19690.934
2075.2405796880994,19265.715
2075.261011621027,19259.012
2075.281443653963,19101.078
2075.301875485966,18970.205
2075.322307418428,19399.947
2075.3427394499668,19452.545
2075.3631712810384,19550.941
2075.3836032121035,19539.13
2075.404035242711,19480.057
2075.444899002985,19814.756
2075.465331032661,19633.455
2075.485762961871,19489.025
2075.506194790607,19509.871
2075.526626818886,20026.01
2075.5470587471646,20150.227
2075.56749067497,19916.205
2075.587922602317,20159.95
2075.6083545291986,20372.021
2075.6287864560727,20796.031
2075.6492183824885,20569.867
2075.6900822339157,20390.785
2075.7105141594,20321.768
2075.730945984418,20368.117
2075.751378008965,20329.596
2075.7718099330523,19993.91
2075.792241757139,19958.463
2075.8126737802886,20254.607
2075.8331057034447,20509.941
2075.853537626601,20182.691
2075.8739695488184,20041.605
2075.8944014710432,20088.344
2075.9352653140886,19855.436
2075.955697235382,19228.277
2075.9761292557378,19164.055
2075.9965611761,19150.87
2076.0169929959957,18747.756
2076.037425015893,18281.049
2076.0578569353165,17898.395
2076.078288754281,17537.51
2076.098720772774,16987.162
2076.119152690808,17177.27
2076.139584508841,17195.816
2076.16001652641,17049.148
2076.180448443505,17150.541
2076.2008802601413,17055.848
2076.2213122767716,16822.836
2076.241744192943,17056.26
2076.2621761086484,17064.715
2076.282608024354,17123.879
2076.303039939121,17201.438
2076.323471853895,16941.22
2076.3439037681965,16729.385
2076.364335682505,16697.717
2076.3847675958823,16780.514
2076.4256314226295,16947.17
2076.4460633350755,17029.346
2076.466495247514,16962.756
2076.4869271594944,17034.924
2076.5073591710097,16953.41
2076.527790982058,16909.225
2076.5482228930996,17052.678
2076.5686549036836,17002.223
2076.589086713793,16972.318
2076.609518623911,16746.95
2076.6299506333307,16640.36
2076.6708143512296,16623.547
2076.691246359718,16659.152
2076.711678167965,16878.57
2076.7321100757545,17165.27
2076.752542083079,17085.299
2076.7729738903945,16965.082
2076.7934058970204,16885.021
2076.8138378034128,16883.518
2076.834269709565,16783.049
2076.854701615259,16528.943
2076.87513352072,16265.32
2076.915997430471,15982.515
2076.9364292347673,15997.249
2076.956861138824,16074.623
2076.977293142423,16025.771
2076.997724945788,15869.063
2077.0181568486805,15886.286
2077.0385887513476,15822.611
2077.059020653549,15899.474
2077.07945255551,15933.344
2077.099884457246,16118.243
2077.120316358516,16768.816
2077.1407481593124,16742.584
2077.1611801598847,16958.498
2077.1816120602234,17110.553
2077.20204406009,17035.328
2077.2224758597295,16912.643
2077.242907758904,16633.326
2077.2633397578393,16292.665
2077.2837715563146,16357.552
2077.304203454558,16193.9
2077.324635452329,16197.766
2077.3450673498737,16243.293
2077.365499146952,16061.874
2077.4063630404053,15833.561
2077.4267948365523,15455.47
2077.4472268324607,15432.917
2077.46765872791,15044.8955
2077.488090522893,14861.376
2077.50852251787,14589.234
2077.528954412155,14332.022
2077.5493862064395,14282.453
2077.5698182002525,14449.2705
2077.5902500936063,14701.048
2077.6106820867208,15034.553
2077.6515457720307,15904.767
2077.671977763981,16285.811
2077.692409555704,16320.211
2077.7128414471954,16463.264
2077.7332734382144,16101.466
2077.7537052290063,16173.554
2077.774137119566,16262.389
2077.794569009653,16077.311
2077.8150009992823,15986.768
2077.8354327886773,15958.4
2077.8558647778336,15479.591
2077.9171604429866,14661.261
2077.9375922307518,14777.3545
2077.9580242180527,14714.894
2077.978456105113,14714.81
2077.9988878919467,14912.672
2078.0193198783163,15179.161
2078.039751764445,15072.426
2078.0601835501147,15226.258
2078.080615535553,15014.652
2078.1010474205177,14902.702
2078.141911189763,14837.199
2078.1623430737964,14867.957
2078.1827749573713,14949.65
2078.2236387238154,14952.215
2078.244070606692,15052.444
2078.2849343710404,15678.787
2078.3462300152387,15912.049
2078.3666619960204,15902.002
2078.407525656643,14716.931
2078.4279576362605,14654.051
2078.4483895156445,15469.672
2078.5096850521586,15612.365
2078.5301169301383,15708.934
2078.5505489078932,16177.44
2078.591412562462,16643.13
2078.632276315875,16303.288
2078.652708191992,15902.509
2078.6731401676516,16021.197
2078.7140038182624,15596.997
2078.7344357932234,15938.567
2078.7957314155356,17074.107
2078.83659526219,17402.996
2078.918322651778,17038.633
2078.9387545232457,17367.518
2078.959186494474,17527.912
2078.9796182654754,17307.674
2079.000050136012,17486.676
2079.020482106076,18148.117
2079.040913876146,17922.805
2079.061345745751,17819.4
2079.081777714884,17650.197
2079.1226413524564,18095.203
2079.143073320898,17885.367
2079.1635051888734,17824.686
2079.1839370563757,17836.318
2079.2043689236525,17768.596
2079.2248007906965,17420.13
2079.2452326575003,17508.863
2079.2656645238458,17350.062
2079.286096289725,17246.492
2079.3269601210122,17366.914
2079.34739188596,17347.387
2079.367823850669,17322.166
2079.388255715152,17109.752
2079.4086874791683,17355.46
2079.429119442946,17466.885
2079.4495513064976,17854.441
2079.4699830695827,17992.498
2079.490415032429,18157.61
2079.5108468948165,18451.25
2079.531278756971,18183.86
2079.5517106188854,17968.037
2079.5721424803414,18375.57
2079.5925744415654,18699.895
2079.6130062025477,18583.432
2079.6334380630724,18081.807
2079.653870023365,18286.037
2079.674301883184,18074.578
2079.6947336430094,18155.05
2079.715165602138,18034.48
2079.7355974612583,17951.729
2079.7560292199196,17782.676
2079.7764611781167,17938.994
2079.796893036073,18088.104
2079.817324793803,17814.39
2079.8581886083266,17928.49
2079.8786203651252,17698.629
2079.8990523214597,17972.855
2079.9194841775534,17852.701
2079.9399159334207,17968.652
2079.960347888824,18035.66
2079.980779743986,17902.842
2080.001211598923,17674.236
2080.021643453394,17986.28
2080.042075307625,17983.564
2080.0625071616305,18484.168
2080.10337086847,18641.18
2080.123802721311,18776.871
2080.1442345739197,18416.346
2080.164666426288,18345.07
2080.1850983781987,18199.938
2080.205530129875,17966.541
2080.225961981312,17951.066
2080.2463939325244,17900.379
2080.2668256832694,17899.768
2080.2872575335423,17892.408
2080.307689483823,17686.74
2080.3485530829785,17918.37
2080.368985032095,18109.656
2080.3894167809776,18052.502
2080.4098487296214,17809.82
2080.430280577806,17654.96
2080.450712325757,17604.576
2080.4711442734697,17521.658
2080.491576120723,17207.727
2080.5120079677436,17182.504
2080.532439814291,17362.164
2080.552871660846,17448.379
2080.573303506695,17472.705
2080.5937353525514,17576.908
2080.614167197942,17225.615
2080.6345990431,17361.883
2080.6550309880186,17188.035
2080.675462732477,17040.387
2080.6958945766964,16813.611
2080.7163264204573,16980.49
2080.7367582639854,16860.744
2080.75719000728,16863.639
2080.7776219503357,16657.53
2080.7980537929325,16595.361
2080.83891747742,16293.247
2080.8593493190856,15951.826
2080.8797812605117,15731.892
2080.900213001478,15656.8
2080.9206448424447,15578.804
2080.9410767827067,15573.33
2080.9615085229743,15240.315
2080.981940362777,15175.775
2081.0023723023405,15312.004
2081.0228041416776,15361.443
2081.0432358805483,15369.0
2081.0636678191804,15203.124
2081.084099657586,15234.608
2081.1045313957584,15301.341
2081.124963333459,15595.091
2081.145395170701,15821.149
2081.1658269079417,16013.301
2081.186258844711,16875.71
2081.2066906812543,17050.576
2081.2271226173325,16483.588
2081.247554353402,16315.954
2081.267986188781,16066.877
2081.2884181241607,15967.451
2081.3292816937465,16479.05
2081.349713628195,16880.031
2081.370145362169,16742.88
2081.390577195918,16728.146
2081.4110090294344,16580.744
2081.4314408624778,16450.447
2081.4518726955284,16350.386
2081.4723045278806,16426.162
2081.513168192112,16085.424
2081.5336000237658,16144.861
2081.5540318551793,16050.774
2081.5744636861345,15850.568
2081.5948956168577,15935.363
2081.615327347339,15886.103
2081.635759277364,16030.207
2081.6561911071476,16020.034
2081.676622836705,16076.064
2081.697054766031,15925.303
2081.717486594891,15892.386
2081.73791832351,15890.724
2081.7583502519046,16000.0
2081.7787820798258,15708.436
2081.840077562214,15583.956
2081.860509388971,15449.95
2081.8809412155024,15245.697
2081.9013730417937,14976.487
2081.9218048676266,15135.133
2081.9422366932267,15252.909
2081.962668518594,15287.475
2081.983100343721,15224.916
2082.00353216839,15446.722
2082.0239639928186,15900.76
2082.0443959170225,16244.722
2082.06482774076,16253.39
2082.085259464264,16434.088
2082.105691387529,16736.908
2082.1261231105673,16735.555
2082.1465549331333,17035.504
2082.1669868554745,17766.94
2082.1874185775814,18139.52
2082.2078503992234,18223.32
2082.228282320626,18758.266
2082.2487140418016,18604.021
2082.269145862738,18442.027
2082.3100095036934,18246.79
2082.3304413237056,18288.602
2082.3508732432456,17896.525
2082.3713049627913,17723.35
2082.391736781865,17614.31
2082.412168700481,17659.535
2082.432600519096,17371.127
2082.4530323372383,16995.21
2082.473464155155,17060.652
2082.493895972839,16898.38
2082.5143278902833,16512.404
2082.534759607268,16311.486
2082.5551914240204,16195.583
2082.5756233405336,16553.926
2082.596055056587,16793.115
2082.616486872408,16732.113
2082.63691878799,16470.664
2082.657350503345,16533.135
2082.6777823182347,16546.908
2082.698214233118,16445.406
2082.7186459475415,16148.611
2082.7390777615,16048.99
2082.759509675452,16467.062
2082.800373302205,16918.205
2082.8208051149923,17010.172
2082.841236827786,16662.893
2082.8616687401154,16795.008
2082.882100552204,16779.945
2082.9025322640664,16707.805
2082.9229641754646,16850.791
2082.943395986622,17146.543
2082.9638276977857,17360.482
2082.9842596082526,17351.809
2083.0046914187114,17192.66
2083.025123128711,16996.85
2083.0455550384795,16843.424
2083.065986848007,16600.467
2083.0864185570754,16451.646
2083.1068504661453,16549.455
2083.1272822747414,16857.219
2083.1477139831113,16704.85
2083.168145891017,16833.236
2083.188577698682,16800.453
2083.209009606355,16700.47
2083.2294413133277,16894.238
2083.249873120294,16783.0
2083.29073673331,16781.48
2083.311168539345,16260.89
2083.352032250492,16011.118
2083.372463955602,16014.527
2083.392895860481,16083.101
2083.4133276651264,16011.545
2083.433759369531,16131.177
2083.4541912734785,16225.288
2083.4746230771852,16278.983
2083.4950547806657,16366.514
2083.515486683915,16529.889
2083.5359184869303,16504.654
2083.5563503894737,16462.21
2083.57678209179,16282.744
2083.597213893867,16184.184
2083.6176456954854,16249.708
2083.638077497104,16252.147
2083.658509198256,15976.089
2083.6789410991696,15916.993
2083.699372899857,15756.236
2083.719804600303,15667.362
2083.7402365002927,15842.036
2083.7811000995644,16787.09
2083.8015318988546,17089.031
2083.821963697679,17149.402
2083.8423954964965,17314.787
2083.8628272948554,17200.68
2083.8832590929815,17482.93
2083.9036908906346,17690.33
2083.924122788296,18023.982
2083.94455448549,18193.297
2083.964986382445,18201.2
2083.9854181791743,18380.37
2084.00584987567,18215.201
2084.026281771694,18124.502
2084.0467135674917,18167.865
2084.067145263056,18078.895
2084.0875771583815,17888.773
2084.1080089534807,17454.812
2084.1284406483464,17115.387
2084.1488725427407,17260.785
2084.1693043369087,17223.842
2084.189736130844,17214.584
2084.210167924539,17036.568
2084.2305997177755,17059.998
2084.271463303776,17204.264
2084.291895096314,17259.62
2084.3123268883865,16821.166
2084.3327586804517,16585.861
2084.3531904720585,16403.158
2084.3736222634325,16048.596
2084.394054054799,16003.139
2084.4144858454747,16011.639
2084.4349177361437,15960.387
2084.4553494265856,16038.101
2084.4757812165626,16071.128
2084.4962131063076,16089.739
2084.516644795811,15930.354
2084.5370765850894,15723.969
2084.5575084738957,15758.598
2084.577940162708,15928.915
2084.598371951055,15747.975
2084.61880383917,15780.808
2084.6392355270436,15941.388
2084.6596673144595,15736.24
2084.680099201869,15784.01
2084.7005308888183,15736.671
2084.7209627755365,15874.371
