Time,Flux
2063.7368293377003,35660.434
2063.75726146283,34569.887
2063.777693387965,35292.977
2063.7981254126353,35906.99
2063.8389894605716,33395.23
2063.859421483845,33504.332
2063.8798536071117,33884.824
2063.900285529453,32523.848
2063.9207176517957,31537.46
2063.941149673672,31251.156
2063.9615815950747,31237.67
2063.9820137160204,31463.018
2064.002445736958,30597.229
2064.022877656971,30209.062
2064.0433097769856,29681.502
2064.0637417965336,29788.785
2064.084173715608,30021.299
2064.1046058342254,30224.96
2064.125037852835,29930.48
2064.5745422575783,27126.875
2064.5949742673474,26721.52
2064.615406176177,26882.932
2064.635838285016,26873.785
2064.656270293388,26862.219
2064.7379982222046,26548.139
2064.758430328715,26614.584
2064.778862234758,26703.494
2064.819726345442,26561.38
2064.840158350089,26547.074
2064.8605903547286,26699.668
2064.9014543621597,25502.906
2064.9218863654023,25851.773
2064.942318368652,25972.598
2064.9627503709708,26714.756
2064.983182473283,27086.25
2065.0036143746693,27680.127
2065.0240463760565,27767.143
2065.0444784769716,27501.79
2065.0649103778924,27182.828
2065.0853423778826,27362.783
2065.1057744778664,27319.238
2065.12620637739,27093.021
2065.146638376449,26908.982
2065.167070475036,26590.824
2065.1875023731627,26372.977
2065.207934471291,26458.752
2065.2283664689458,26647.127
2065.2487983656756,26754.996
2065.2692304628727,26972.754
2065.2896624591303,27481.307
2065.3100944549296,27825.707
2065.330526450729,28423.545
2065.3509584460553,28141.748
2065.3713904409233,28151.523
2065.3918224353256,28946.682
2065.4122544297206,28750.191
2065.4326864231916,29064.451
2065.4531184166626,28818.32
2065.4735504096607,28295.162
2065.4939823021996,28465.902
2065.5144143942744,28965.178
2065.534846386341,29392.879
2065.5552782779487,28997.98
2065.575710369085,29280.857
2065.596142359762,29348.11
2065.637006339719,26955.277
2065.6574383294574,27128.982
2065.677870418738,27296.201
2065.6983023075445,27138.549
2065.7187342958932,27292.502
2065.7391663842427,28198.9
2065.7595982716593,28719.105
2065.7800302590695,29408.154
2065.800462346022,30227.475
2065.8208943325008,30794.512
2065.841326218986,30880.227
2065.8617583045416,30902.607
2065.882190290089,31233.127
2065.9026221751774,32381.305
2065.9230542598016,32125.543
2065.943486243952,32488.072
2065.963918128109,32605.006
2065.984350211802,33036.465
2066.004782195021,33170.703
2066.025214077781,33533.06
2066.045646160077,34967.75
2066.066078142365,34919.906
2066.086510224195,34438.383
2066.127374086449,32808.406
2066.1478060668815,31538.73
2066.168238047314,31131.006
2066.188670026808,31604.562
2066.209102006309,31157.027
2066.2295339853445,31400.623
2066.2499659643727,32043.611
2066.270397942477,31810.764
2066.290829920581,31943.818
2066.3112618982123,31157.244
2066.331693975386,30525.88
2066.372557828792,29491.62
2066.3929899050345,29254.533
2066.4134217808096,29125.506
2066.4338537561125,29124.54
2066.454285830958,29080.756
2066.4747177058016,29289.092
2066.4951496797075,29076.791
2066.5155817536215,28631.186
2066.536013627534,28986.055
2066.5564457005094,28935.568
2066.5768776734913,28710.96
2066.597309545541,28710.357
2066.617741617585,28725.719
2066.6381735896357,28675.238
2066.658605560755,28658.676
2066.679037531867,28573.588
2066.6994695025205,29121.988
2066.7199014727084,29022.281
2066.7403334424234,28878.816
2066.76076541168,28947.133
2066.7811973809366,29085.418
2066.801629449721,29079.707
2066.8220613180456,28832.596
2066.8629252537576,28090.797
2066.8833572211515,27616.377
2066.903789187614,27526.916
2066.924221254536,27659.842
2066.944653120532,27792.988
2066.9650849865284,27667.01
2066.9855170515875,27653.688
2067.005949016653,28515.963
2067.0263810817123,28591.86
2067.046812945846,28422.246
2067.06724490998,28342.215
2067.0876769736496,28108.395
2067.1081088368446,28040.55
2067.128540799582,28020.775
2067.148972862313,27730.38
2067.169404824119,27440.889
2067.189836685924,27323.14
2067.210268747265,27549.74
2067.2307007085983,27511.217
2067.2511325690066,27276.338
2067.271564629409,27437.137
2067.2919965893525,27289.803
2067.312428449295,27281.219
2067.3532924673127,26234.664
2067.3737243258583,26482.422
2067.3941563839326,26915.246
2067.4145883415476,27036.564
2067.435020199162,27567.549
2067.455452256312,27641.436
2067.4758842129886,27310.387
2067.4963162692075,27292.553
2067.516748124952,27462.762
2067.5371800807043,27224.588
2067.557612135992,27519.117
2067.578043990812,27600.125
2067.598475945626,27601.42
2067.6189078995158,28165.355
2067.639339953399,28856.166
2067.6597718068224,29139.723
2067.680203759781,28695.855
2067.700635712732,28463.121
2067.721067665225,28529.318
2067.7414997172527,29107.496
2067.761931568806,29495.252
2067.782363519902,29412.105
2067.8027955709986,29193.1
2067.843659371785,28733.916
2067.8640914214848,28849.908
2067.8845232711756,28837.389
2067.9049553204095,28497.441
2067.925387269177,28977.262
2067.945819117471,28581.383
2067.9662511653078,28877.826
2067.986683113144,28902.49
2068.007115060507,29517.28
2068.027547007412,29765.664
2068.047978954317,29951.348
2068.1092747917646,27595.334
2068.129706737265,27125.344
2068.1501387818425,27417.805
2068.1705706264183,27429.24
2068.191002570522,27564.227
2068.2114346146336,27745.219
2068.2318664578124,27719.639
2068.2522984009847,27681.86
2068.2727304436994,27435.955
2068.293162285947,27402.834
2068.313594228188,27129.105
2068.3340262695056,27132.244
2068.3544581108217,27029.1
2068.3748901516665,27044.225
2068.395321992517,26904.773
2068.4157539329026,26618.865
2068.4361859723504,26551.746
2068.4566178122695,26486.455
2068.477049751258,26642.918
2068.4974817902403,26849.506
2068.5179136287625,26818.227
2068.5383455668198,27429.611
2068.558777604405,27940.518
2068.5792095419965,27938.2
2068.5996413791217,28346.69
2068.6200734157756,28931.004
2068.64050535197,29043.762
2068.660937188164,28549.582
2068.681369223421,28126.084
2068.7018011586842,28025.254
2068.722232993947,28234.602
2068.7426650282723,28519.71
2068.7630969626043,28074.336
2068.783528996464,27750.865
2068.8243927632648,26218.742
2068.8448247961933,26478.162
2068.865256628662,26163.785
2068.8856885606656,26337.084
2068.906120592663,26769.46
2068.9265524242,27001.547
2068.9469843552724,26699.973
2068.9674163858726,26060.508
2068.9878483160137,26014.879
2069.008280146154,26298.395
2069.028712175823,26385.715
2069.0491441050326,26610.236
2069.0695759342416,26884.28
2069.090007962979,27300.67
2069.110439791257,27197.924
2069.1308717190695,27436.867
2069.151303746876,27926.857
2069.171735674223,27895.467
2069.1921675011035,28356.895
2069.212599527513,28709.072
2069.233031353462,29052.418
2069.253463379413,29208.385
2069.27389530489,29092.617
2069.3147591549277,28043.371
2069.3351910794736,28595.059
2069.3556229035603,29243.406
2069.3760549276485,29502.682
2069.3964868507974,29209.004
2069.4169187739535,29146.166
2069.437350696644,29002.027
2069.457782619327,29075.504
2069.4782145410863,29242.139
2069.4986464628455,29305.84
2069.5190783841317,29565.617
2069.559942325788,28220.32
2069.5803741461423,27931.873
2069.6008060665044,27828.416
2069.621238085936,27734.451
2069.641669905359,27855.414
2069.662101924325,27688.742
2069.6825338428243,27790.0
2069.702965661316,27938.14
2069.723397678885,27660.266
2069.7438295969187,27944.229
2069.764261414013,27891.79
2069.7846934308836,27970.395
2069.8051253475205,27860.61
2069.8255571636837,27379.436
2069.845989179623,27381.521
2069.866420995095,27795.797
2069.886853010328,27832.865
2069.9072849251024,27948.367
2069.927716839644,27664.088
2069.9481486537115,27415.506
2069.968580667555,27370.941
2069.9890125811653,27115.791
2070.0094443943017,27182.734
2070.0707403316337,24243.615
2070.091172143613,24575.408
2070.111604054895,24460.408
2070.1320360661703,24802.43
2070.152467876753,26322.543
2070.172899787329,26653.686
2070.193331797447,25755.428
2070.2137636070984,25472.705
2070.2341955165175,25835.336
2070.2546275256973,26162.883
2070.275059334417,26464.096
2070.2954912428977,26395.541
2070.3159232509206,26834.908
2070.336355058709,27326.014
2070.356786966033,27389.494
2070.377218973117,27514.275
2070.3976508797423,27702.105
2070.4180826861266,27747.926
2070.438514692287,27926.238
2070.4589465979807,28501.293
2070.479378403208,29593.463
2070.499810408197,28684.219
2070.54067431725,27154.186
2070.561106121313,26716.37
2070.5815379251435,26759.854
2070.6019699285025,27498.24
2070.6224018314024,27946.844
2070.6428336340687,28549.654
2070.6632656364964,29384.049
2070.683697538465,29503.549
2070.7041293402,29468.904
2070.7245613414634,29709.26
2070.7449932425006,29645.56
2070.765425143305,29562.086
2070.7858570436365,29093.645
2070.8062889435096,28989.7
2070.8267208433826,28750.621
2070.84715274255,29074.4
2070.8675846417245,29178.875
2070.8880165404335,29374.096
2070.90844853867,30028.652
2070.92888033668,30128.982
2070.949312334458,30195.273
2070.969744231763,29366.938
2070.9901760288412,29384.021
2071.031039921829,28219.732
2071.051471717743,28331.559
2071.071903713426,28291.807
2071.092335608868,27709.197
2071.1127674038507,26861.611
2071.1331993986023,25597.953
2071.153631293113,24793.81
2071.1740630869317,24420.838
2071.194495080752,23792.338
2071.2149269740985,23204.326
2071.2353588672195,23664.746
2071.27622265229,24013.438
2071.2966545444797,23770.137
2071.3170864362037,24852.568
2071.3375183274547,24965.746
2071.3579502184803,25611.633
2071.378382109273,26866.842
2071.3988139998255,28194.21
2071.4192459899205,28876.324
2071.439677779548,28212.54
2071.4601096689366,28194.527
2071.4805416581003,27661.268
2071.5009734470295,27865.967
2071.521405335254,27346.598
2071.541837323486,27879.518
2071.562269111251,28406.75
2071.582700998777,28522.291
2071.603132985845,27915.912
2071.623564772679,28385.688
2071.6439966592734,29351.213
2071.66442864541,28727.227
2071.6848604313127,28122.7
2071.705292316743,28000.93
2071.7257243019485,28412.467
2071.746156186913,28720.39
2071.7665880714194,29621.115
2071.787019955693,29520.664
2071.8074518395006,29727.941
2071.827883723068,30183.404
2071.8483156061775,31400.387
2071.8687474892795,32018.68
2071.889179471691,34499.86
2071.909611254101,35198.6
2071.930043136046,35700.35
2071.950475117752,35374.523
2071.970906898998,35180.688
2072.0322025408677,31803.178
2072.05263442095,32346.664
2072.0730663005597,32646.344
2072.0934981799437,32576.621
2072.1139300590876,32929.555
2072.134361937773,33478.402
2072.1547938162257,33282.695
2072.1752256942127,32418.898
2072.1956575719596,31508.553
2072.216089449481,30731.781
2072.23652142653,30591.045
2072.256953303353,30403.092
2072.2773850797093,30279.2
2072.29781705606,30262.967
2072.3182489317187,30357.113
2072.3386807073766,30382.547
2072.359112682563,30203.41
2072.3795445572905,29765.477
2072.399976332017,29587.414
2072.4204083062723,30035.668
2072.4408401800683,30310.973
2072.461271953631,30937.06
2072.5021357998194,30681.258
2072.5225675724505,30675.453
2072.542999544843,31905.79
2072.5634314167764,32935.734
2072.583863288477,33043.54
2072.6042951599375,32631.793
2072.6247270309395,32747.738
2072.6451590017095,32181.143
2072.665590772238,32190.113
2072.6860226423087,32162.787
2072.7064546119072,33073.35
2072.747318250651,31221.154
2072.7677502195584,32068.633
2072.788182087992,32779.61
2072.8086138561994,33900.39
2072.829045824168,33674.82
2072.849477591677,32941.785
2072.8699094589538,32802.645
2072.8903414257657,32220.191
2072.9107731925687,32769.03
2072.931205058914,32792.34
2072.9516370247875,31775.014
2072.9720687904337,31746.156
2072.992500655848,32361.555
2073.012932620797,31926.678
2073.0333643857375,32197.322
2073.0537963499883,33695.18
2073.074228214231,33556.504
2073.0946600780153,32913.754
2073.115091941567,33007.926
2073.1355238046526,33259.625
2073.1559556674983,33494.145
2073.1763875301185,33986.156
2073.237683215877,31416.42
2073.2581149770995,31870.426
2073.2785468380825,31683.756
2073.298978798841,32625.057
2073.3194105591247,32652.426
2073.3398424191837,33081.35
2073.3602743790107,33423.348
2073.3807061383704,33000.074
2073.401137997491,32180.361
2073.4215698563858,31102.424
2073.4420017148077,30855.656
2073.462433673005,30606.016
2073.4828654309676,30444.2
2073.5032972884655,30530.498
2073.523729245724,31178.98
2073.5441610027556,31818.463
2073.5850248156494,33951.996
2073.6054566717503,34195.906
2073.625888427385,34888.1
2073.6463203827807,34837.152
2073.6667522379503,33811.836
2073.687183992646,33263.43
2073.7280478013563,29554.81
2073.748479555361,28980.113
2073.7689115088942,28975.512
2073.7893433619683,28915.375
2073.8097751150344,29200.693
2073.8302070676436,28935.191
2073.8506389200193,28630.3
2073.8710708719227,28256.24
2073.891502623832,28179.457
2073.911934475276,28541.695
2073.9323664262483,29339.588
2073.9732300275064,28860.635
2073.99366197778,28908.584
2074.0140937275937,29059.123
2074.0345255771754,29275.383
2074.0549575265177,29638.236
2074.0753893756337,30103.572
2074.0958211242832,30208.768
2074.1162530724614,30179.166
2074.1366848206453,29998.96
2074.1571166683643,30502.78
2074.177548615844,30508.3
2074.2184122098843,28329.33
2074.2388441564326,28813.346
2074.259275902754,29603.326
2074.2797077486102,30423.627
2074.3001396942273,31292.662
2074.320571439617,31084.084
2074.341003384543,30453.615
2074.3614352294608,29739.475
2074.3818669736866,30191.814
2074.402298917914,30423.69
2074.4227307616675,30174.205
2074.4431626051955,30075.953
2074.4635944484908,30181.129
2074.484026291313,29768.55
2074.5044581341426,29754.352
2074.5248899762737,29241.465
2074.5453218183975,28932.47
2074.565753660063,28673.102
2074.5861856014963,28887.154
2074.606617342688,29503.838
2074.627049183422,29425.693
2074.647481123917,29307.291
2074.6679128641845,29479.992
2074.7087766437835,28282.16
2074.72920838312,28632.36
2074.749640322225,29174.924
2074.770072160856,29828.336
2074.7905038992612,30501.986
2074.810935837435,30656.889
2074.831367675368,30458.982
2074.8517994128415,30843.438
2074.872231350084,30783.27
2074.8926630870847,30374.236
2074.913094923628,30183.78
2074.9539585962484,27960.197
2074.974390431853,27837.742
2074.9948223674655,27766.135
2075.0152542026044,27589.438
2075.035685937517,27721.518
2075.0561178719654,27831.926
2075.076549706173,27795.512
2075.096981440387,27648.898
2075.117413373904,27633.92
2075.137845207413,27510.463
2075.1582771404646,27621.441
2075.1787088732817,27480.15
2075.1991407058595,27459.852
2075.2195726379796,27903.41
2075.2400043698653,28241.975
2075.2604362015118,28279.463
2075.2808681329334,28295.7
2075.301299863888,27954.348
2075.3217316948358,27906.793
2075.3421636250932,27891.19
2075.362595355349,27893.967
2075.383027185133,28336.791
2075.4034591149248,28503.725
2075.444322673102,26977.824
2075.4647546017295,26979.418
2075.4851864301236,27201.45
2075.505618158277,27407.895
2075.526050086206,27490.723
2075.5464819136687,27924.512
2075.5669137408913,28199.254
2075.5873455678884,28713.67
2075.6077773946527,28644.91
2075.628209220944,28393.084
2075.6486410470097,28496.041
2075.6895046984355,26784.07
2075.70993652357,27164.254
2075.7303682484708,27466.252
2075.750800173133,28211.885
2075.771231997569,28025.014
2075.7916637215385,28180.008
2075.8120956452694,28660.768
2075.832527468774,29306.125
2075.852959292046,28596.682
2075.8733911150775,28607.844
2075.893822937651,29046.633
2075.934686581859,27710.871
2075.9551184037336,28032.547
2075.9755503251363,28146.031
2075.9959821463126,28258.895
2076.0164138672553,28774.506
2076.0368457879667,28565.082
2076.0572776082045,28660.986
2076.077709328216,28767.662
2076.0981412479887,29005.746
2076.118573067535,28813.973
2076.1390047866153,28870.67
2076.159436705464,29132.361
2076.179868524072,29139.332
2076.2003002424535,29584.775
2076.2207321605965,29758.652
2076.2411639782804,29390.11
2076.2615957957314,29114.137
2076.2820276129496,28772.113
2076.3024594299277,28696.822
2076.3228912464474,28762.37
2076.343323062727,28886.904
2076.363754878781,29392.422
2076.3841866946022,30010.318
2076.425050325306,28625.395
2076.445482140196,28674.564
2076.4659139548457,28813.559
2076.48634576927,28879.35
2076.5067776832293,28992.85
2076.527209397187,28780.02
2076.5476412106727,28717.395
2076.5680731239336,28666.547
2076.58850483672,28303.258
2076.6089366495144,28608.766
2076.629368561844,29104.287
2076.670232085795,27322.725
2076.690663997193,27167.113
2076.7110957085824,27389.258
2076.731527519514,27652.918
2076.751959430214,27481.17
2076.772391140672,27416.46
2076.792823050906,27242.123
2076.8132548606736,27128.113
2076.833686670201,27132.0
2076.854118479503,27596.559
2076.874550288572,27398.332
2076.9154140057726,25506.072
2076.9358457139097,25805.871
2076.9562775218074,26029.775
2076.9767094294803,26235.693
2076.997141136919,26891.998
2077.017572943885,26958.61
2077.038004750859,26899.482
2077.058436557367,26995.986
2077.0788683636347,27454.105
2077.099300169444,27857.863
2077.1197319752537,28097.535
2077.1401636805895,28173.734
2077.1605955857012,28205.602
2077.1810273905794,28209.02
2077.2014592952182,28453.66
2077.22189099963,28735.828
2077.242322803577,29020.277
2077.2627547072843,29326.645
2077.2831864107648,29687.338
2077.303618214013,29967.32
2077.324050117022,30474.934
2077.344481919572,30669.287
2077.364913622121,30860.742
2077.40577732605,29224.21
2077.426209027668,29042.6
2077.4466409288143,29208.332
2077.467072729967,29664.482
2077.4875044306536,29374.217
2077.5079363311015,29474.53
2077.528368131323,29493.572
2077.548799831311,29545.75
2077.5692317308276,29425.146
2077.5896635303507,29694.936
2077.6100954294016,30007.877
2077.650958926817,27782.037
2077.6713908251695,28250.584
2077.691822523062,28190.166
2077.7122543209553,27932.281
2077.7326862183763,28123.934
2077.7531179155703,27995.684
2077.7735497125323,27528.137
2077.793981509254,27100.13
2077.8144134055183,26986.488
2077.834845101781,26918.393
2077.855276997572,26860.838
2077.9165723835613,25465.254
2077.937004078427,25806.836
2077.9574359728285,26191.268
2077.977867767222,26664.998
2077.9982994611564,27181.543
2078.0187313548595,27434.062
2078.0391631483217,27649.098
2078.0595948415576,28337.777
2078.0800267343293,28681.277
2078.100458527093,29384.332
2078.141322111471,28694.227
2078.161753903303,28135.299
2078.18218569491,28737.898
2078.202617486284,28827.377
2078.2434810680934,29662.805
2078.263912858536,29888.732
2078.3252083284606,31294.85
2078.3660719070103,30740.1
2078.427367272976,29802.4
2078.4477990610903,30133.475
2078.468230748964,29669.361
2078.4886626366133,29621.525
2078.5090943240284,30355.361
2078.529526111204,30845.354
2078.570389684639,30659.703
2078.5908214708834,31486.13
2078.6316850426883,29466.008
2078.6521168282343,29128.941
2078.6725487133226,29943.773
2078.69298049841,29482.715
2078.733844067414,30013.895
2078.75427585157,30057.262
2078.7747076354863,29817.932
2078.795139419177,29529.764
2078.836003085853,29909.07
2078.8768665513708,27616.426
2078.897298433658,27890.594
2078.917730115718,27652.19
2078.938161897546,27266.352
2078.9585937791344,26594.113
2078.979025460496,26835.168
2078.9994572416254,26392.715
2079.0198891225155,25631.86
2079.0403208029456,25721.668
2079.0607525833766,25766.506
2079.0811844633354,25639.705
2079.1220479225594,24101.428
2079.142479801827,24262.42
2079.162911580861,24438.365
2079.183343359655,24791.064
2079.203775138223,25145.773
2079.224206916326,26107.598
2079.244638694421,26506.773
2079.265070472058,26246.229
2079.2855021494615,26164.707
2079.3059340266263,26223.85
2079.3263658037977,27024.232
2079.3467974805026,27686.463
2079.367229356736,28104.531
2079.387661132976,27573.86
2079.4080928089825,27557.773
2079.4285246845175,27732.475
2079.448956460059,28064.895
2079.469388135134,28562.28
2079.4898200102034,28619.592
2079.5102517848136,27770.762
2079.530683559191,27319.596
2079.551115333328,27009.34
2079.57154710724,27135.63
2079.5919789809195,27173.691
2079.6124106543575,27589.023
2079.632842427338,28007.719
2079.653274300319,28349.39
2079.6737060728265,28622.99
2079.6941377453404,28747.447
2079.71456961739,29229.463
2079.735001389432,29107.291
2079.7554330610146,29485.207
2079.775864932366,30124.168
2079.7962967034764,30162.701
2079.8167283743605,30147.41
2079.8575920154253,28437.762
2079.878023685378,28330.68
2079.8984555553325,28287.672
2079.918887324813,28287.043
2079.9393189943003,28313.719
2079.9597508633233,28547.379
2079.9801826323383,28257.559
2080.000614400895,27995.725
2080.0210461692186,28208.361
2080.0414779373023,28086.557
2080.061909705393,27985.473
2080.102773240171,25877.848
2080.1232050073304,25927.887
2080.143636774257,25741.352
2080.164068540944,25943.62
2080.1845004074057,25681.24
2080.2049320734004,26062.031
2080.2253638393886,25501.088
2080.245795704919,25416.99
2080.266227370448,25522.889
2080.286659135505,25489.42
2080.307091000337,25853.318
2080.347954429526,24672.004
2080.3683862936596,24916.203
2080.388817957559,25013.232
2080.4092498212194,24972.742
2080.4296815846537,24865.002
2080.4501132478545,25053.78
2080.4705451108166,25537.092
2080.4909768735524,26037.865
2080.5114086360554,26637.48
2080.5318403980855,26475.16
2080.552272160123,25892.78
2080.57270392192,25594.266
2080.593135683259,25622.959
2080.6135674445977,25843.69
2080.633999205471,26317.598
2080.6544310663376,26285.553
2080.6748627267443,26181.428
2080.6952944871446,26197.336
2080.7157262470864,25837.785
2080.7361580067954,25736.678
2080.756589666271,25620.357
2080.7770215257406,25935.855
2080.797453284751,26003.723
2080.8383168020664,24205.842
2080.8587485603784,24611.36
2080.879180418451,25242.39
2080.8996120762968,25538.598
2080.9200438339103,25218.309
2080.9404756912845,25294.223
2080.9609073484316,24927.564
2080.9813391053467,25168.566
2081.0017709620224,25440.957
2081.022202718239,25548.951
2081.042634374455,25248.525
2081.063066230432,25064.564
2081.083497986183,25212.797
2081.1039296414674,25378.566
2081.124361496746,25501.662
2081.1447932517985,25652.275
2081.1652249063845,25848.137
2081.185656760965,25928.34
2081.206088515086,26405.275
2081.2265203692077,27102.635
2081.2673837765105,27142.639
2081.287815629934,27679.059
2081.3286790358397,26026.92
2081.349110888332,26382.018
2081.369542540582,27320.47
2081.3899742928406,27852.994
2081.4104060446334,27811.064
2081.430837796419,27621.986
2081.451269547746,27876.31
2081.4717012988403,28148.895
2081.4921330499274,28153.33
2081.512564800556,28141.363
2081.5329965511846,28902.604
2081.5534283013403,28862.535
2081.5738600512705,29162.672
2081.5942919012014,29317.855
2081.614723550658,29865.27
2081.63515539989,30310.701
2081.6555871491146,29984.652
2081.67601879788,29631.58
2081.6964506464137,29917.594
2081.716882394947,29316.922
2081.7373140430063,29478.432
2081.7577458908418,29949.098
2081.778177638669,30427.775
2081.8394728803105,27376.229
2081.8599046269737,27662.59
2081.8803363734114,28254.344
2081.900768119842,28167.611
2081.921199865814,28218.02
2081.941631611553,28959.104
2081.962063357292,30154.705
2081.9824951025585,28433.984
2082.002926847832,28340.543
2082.0233585926326,28615.678
2082.0437904372084,28536.182
2082.0642221817834,28215.076
2082.084653825892,28127.664
2082.105085669995,27786.432
2082.125517313638,27731.07
2082.1459490572743,28080.943
2082.166380900453,28255.924
2082.1868125436304,28100.89
2082.2072442865756,27904.19
2082.2276761290486,27557.453
2082.2481077715274,27602.8
2082.268539513767,27618.844
2082.309402997329,25896.889
2082.3298347388773,25968.797
2082.3502665799533,26226.305
2082.370698221035,26847.033
2082.3911299618776,27049.572
2082.4115618024953,27037.898
2082.4319935428794,26910.441
2082.4524252827905,26746.793
2082.472857022709,26725.637
2082.4932887623945,27036.48
2082.5137206018408,27357.926
2082.53415224106,27523.76
2082.554583980047,27323.283
2082.575015818795,27387.65
2082.5954474575483,27610.78
2082.615879195837,28012.922
2082.636311033886,28171.576
2082.6567426717083,28472.521
2082.6771744095313,28445.666
2082.697606246882,28781.88
2082.7180378840058,28829.943
2082.73846962113,28470.75
2082.7589014577825,28391.697
2082.7997649306344,25904.793
2082.8201966668203,26300.49
2082.840628302547,26507.0
2082.861060138275,26663.697
2082.8814918737626,27251.03
2082.9019235090236,27383.0
2082.9223553438205,26794.994
2082.9427870786094,26541.059
2082.963218713172,26535.525
2082.983650547503,26292.568
2083.0040822815936,26335.463
2083.0245139154576,26252.734
2083.0449457493232,26551.43
2083.065377482715,26304.303
2083.0858091158807,26200.62
2083.106240948815,26679.477
2083.126672681741,27580.457
2083.1471043142083,27765.756
2083.167536146677,27892.475
2083.1879678786718,28041.473
2083.2083997106747,28274.092
2083.2288313424433,28228.887
2083.2492630737397,28153.16
2083.2901265361143,25312.154
2083.310558266945,25193.459
2083.330990097551,25494.08
2083.351421827916,25588.014
2083.371853458055,25685.207
2083.3922852879623,26242.025
2083.412717017869,26462.053
2083.433148647302,26878.133
2083.453580476744,26956.877
2083.474012205712,26583.27
2083.4944438346865,26582.564
2083.514875663197,26757.326
2083.5353073917067,26733.52
2083.555739219977,26889.156
2083.5761708480204,26777.959
2083.5966025758244,27019.113
2083.6170343034028,27374.652
2083.6374660307483,27691.916
2083.6578976578603,27977.816
2083.6783294849665,28188.408
2083.6987612116136,27812.709
2083.71919283802,27621.414
2083.739624664435,27563.662
2083.7804881163247,25600.156
2083.8009198420405,25715.438
2083.8213515675234,26324.654
2083.841783292766,26307.719
2083.8622150177835,26324.865
2083.882646742568,26183.586
2083.903078467345,26234.055
2083.9235102916646,26358.057
2083.9439419157497,26499.686
2083.964373739829,26387.316
2083.9848054636823,26771.902
2084.005237087069,26881.947
2084.02566891045,27300.457
2084.0461006336045,27223.57
2084.0665322565255,27023.473
2084.086964079208,27427.146
2084.107395801664,27856.322
2084.1278274241195,28437.861
2084.1482592461034,28426.53
2084.168690968094,28200.223
2084.1891226896187,27930.14
2084.209554411136,28393.127
2084.229986132428,29016.908
2084.2708495743063,27363.584
2084.2912812949,27471.367
2084.3117130154933,27043.545
