Time,Flux,Flux_Err,Filt,mod_flux
2078.100962528835,45.027905,10.264593,True,45.02790451049805
2078.1418262652514,57.851753,10.266247,True,57.85175323486328
2078.1826900002634,224.7043,10.269989,True,224.7042999267578
2078.2031218673073,184.54121,10.269019,True,184.5412139892578
2078.223553734111,161.75758,10.26739,True,161.75758361816406
2078.2439856006895,4.163681,10.267395,True,4.1636810302734375
2078.264417466802,113.54591,10.297158,True,113.54591369628906
2078.284849332442,236.12177,10.338598,True,236.12176513671875
2078.305281197856,109.28708,10.353639,True,109.28707885742188
2078.325713163038,119.702866,10.348249,True,119.70286560058594
2078.387008756479,245.89818,10.379959,True,245.89817810058594
2078.4278724838077,103.84673,10.362939,True,103.84673309326172
2078.509599834979,176.0262,10.351503,True,176.0261993408203
2078.55046365835,311.26718,10.341969,True,311.2671813964844
2078.5708954198053,117.76265,10.342317,True,117.76264953613281
2078.5913272807884,174.42235,10.331499,True,174.42234802246094
2078.632191001605,167.05693,10.325269,True,167.0569305419922
2078.6526228616567,78.58374,10.32153,True,78.583740234375
2078.713918439731,186.48035,10.309491,True,186.4803466796875
2078.7343503986267,163.8219,10.307573,True,163.8218994140625
2078.754782256823,18.736237,10.303198,True,18.736236572265625
2078.795645972743,25.041801,10.300513,True,25.04180145263672
2078.816077830241,6.0669136,10.299141,True,6.066913604736328
2078.9591009236246,68.617584,10.292017,True,68.61758422851562
2078.9795326785606,34.509594,10.289244,True,34.50959396362305
2079.040828241501,42.39536,10.289651,True,42.39535903930664
2079.061260095041,11.8364525,10.290768,True,11.83645248413086
2079.081692048341,113.63574,10.288358,True,113.6357421875
2079.1225556542486,301.0418,10.297677,True,301.04180908203125
2079.142987606625,11.139942,10.290766,True,11.139942169189453
2079.1634194587677,172.18622,10.291791,True,172.18621826171875
2079.1838513104376,381.59122,10.29657,True,381.5912170410156
2079.204283161882,377.62772,10.295033,True,377.6277160644531
2079.3064424144322,327.2148,10.294672,True,327.2148132324219
2079.3677379622386,207.13419,10.292237,True,207.13418579101562
2079.388169810889,98.51935,10.2878275,True,98.51934814453125
2079.4086015593057,55.705482,10.285334,True,55.705482482910156
2079.429033507251,97.55951,10.286161,True,97.55950927734375
2079.44946535497,104.3591,10.284333,True,104.35910034179688
2079.4698971024554,199.99432,10.286099,True,199.99432373046875
2079.4903290494694,144.01508,10.288614,True,144.01507568359375
2079.510760896257,181.51653,10.287767,True,181.5165252685547
2079.531192742579,299.8632,10.288219,True,299.8631896972656
2080.4914893782698,349.14526,10.289725,True,349.145263671875
2080.53235304157,309.45438,10.289079,True,309.4543762207031
2080.552784872525,297.13037,10.288225,True,297.13037109375
2080.573216703473,225.70143,10.2865,True,225.70143127441406
2080.5936485339626,249.54037,10.287565,True,249.54037475585938
2080.6140803642193,300.8994,10.2879505,True,300.8994140625
2080.6345121940103,281.6373,10.288817,True,281.6372985839844
2080.654944123795,335.6537,10.291019,True,335.6536865234375
2082.4120805657003,378.32263,10.301145,True,378.3226318359375
2082.43251236988,351.66193,10.300798,True,351.66192626953125
2082.4529441735867,320.59744,10.299397,True,320.5974426269531
2082.4733759773007,302.72202,10.298602,True,302.7220153808594
2082.493807780549,226.6716,10.297767,True,226.67160034179688
2082.514239683558,210.04547,10.297565,True,210.04547119140625
2082.53467138634,187.19676,10.296609,True,187.19676208496094
2082.555103188657,75.94605,10.295413,True,75.94605255126953
2082.5755350909676,149.90714,10.295386,True,149.90713500976562
2082.595966792818,162.74709,10.294755,True,162.74708557128906
2082.6163985944368,88.48453,10.294339,True,88.48452758789062
2082.636830495816,75.107994,10.293061,True,75.10799407958984
2082.6572621967352,183.4753,10.295723,True,183.4752960205078
2082.6776939974225,20.596794,10.292381,True,20.59679412841797
2082.6981258978703,47.33128,10.293425,True,47.33127975463867
2082.718557598091,58.51919,10.29331,True,58.51919174194336
2082.7594212975964,203.65184,10.2964945,True,203.65184020996094
