Time,Flux,Flux_Err,Filt
2065.1266511118592,1687.2833,10.263955,False
2065.1470832208142,1640.5135,10.2631855,False
2065.167515429297,1681.8573,10.262352,False
2065.18794743732,1729.9924,10.262614,False
2065.2083796448787,1672.1099,10.262402,False
2065.2288117524295,1593.5897,10.261788,False
2065.2492437590554,1606.7489,10.261614,False
2065.269675965217,1567.2839,10.261089,False
2065.290108071371,1582.3066,10.260862,False
2065.3105401770663,1654.7632,10.263221,False
2065.3309722818303,1556.1403,10.261315,False
2065.351404386587,1500.763,10.26007,False
2065.3718364908855,1598.8103,10.260631,False
2065.392268594718,1534.3623,10.259646,False
2065.4127006976123,1617.0011,10.260865,False
2065.4331328009794,1499.4073,10.259234,False
2065.453564903415,1505.6863,10.258185,False
2065.473997005378,1420.6957,10.257138,False
2065.4944290068815,1401.0942,10.254374,False
2065.514861207921,1336.9998,10.251778,False
2065.5352933089525,1285.2328,10.24972,False
2065.555725309059,1127.9591,10.247272,False
2065.57615750916,1117.1261,10.246063,False
2065.596589608802,1063.2013,10.244308,False
2065.6374538062228,963.3733,10.243809,False
2065.6578859044603,1004.3107,10.244061,False
2065.67831810224,981.8811,10.242883,False
2065.6987500995456,911.1207,10.240805,False
2065.719182196859,805.4951,10.238499,False
2065.739614393242,961.44366,10.240623,False
2065.7600463891577,941.58136,10.240412,False
2065.780478485067,818.7763,10.238446,False
2065.8009106800528,851.41284,10.238883,False
2065.8213427750306,902.27545,10.240715,False
2065.8417747690837,942.01044,10.241723,False
2065.8622069631383,981.08704,10.242742,False
2065.882639056719,1043.7324,10.2464,False
2065.903071049841,1066.8997,10.246551,False
2065.9235032424986,1097.6841,10.24716,False
2065.9439353346825,1083.7786,10.247994,False
2065.9643673264072,1189.2345,10.248574,False
2065.9847995181335,1246.8195,10.25086,False
2066.0052316089204,1194.0984,10.250297,False
2066.025663599714,1138.114,10.249324,False
2066.0460957895775,1170.543,10.250475,False
2066.066527879433,1187.5206,10.250609,False
2066.0869600683654,1190.7555,10.250135,False
2066.127824145755,1084.6299,10.246431,False
2066.148256233755,972.58136,10.2442875,False
2066.1686883212897,949.0924,10.24107,False
2066.189120408817,836.6097,10.239539,False
2066.20955249542,767.5066,10.236204,False
2066.229984581558,703.601,10.234508,False
2066.250416667688,583.4037,10.230755,False
2066.2708487528944,553.3136,10.230871,False
2066.2912808381006,381.23288,10.226218,True
2066.311712922834,332.8518,10.223914,True
2066.3321451071097,309.24973,10.223329,True
2066.3730091742545,242.94833,10.220958,True
2066.3934413571333,251.86035,10.222222,True
2066.413873339545,243.1232,10.222161,True
2066.434305421484,329.17358,10.223748,True
2066.4547376034316,354.0105,10.22359,True
2066.475169584446,320.6544,10.22302,True
2066.495601665454,325.96475,10.223645,True
2066.5160338460046,355.07797,10.223573,True
2066.536465825622,360.8661,10.223898,True
2066.556898005234,324.25162,10.223754,True
2066.5773300843866,184.33089,10.220941,True
2066.597762063073,271.56183,10.222411,True
2066.6181942417534,249.44063,10.221832,True
2066.638626319509,293.81265,10.221777,True
2066.659058396799,304.91388,10.222639,True
2066.679490474082,264.24252,10.221925,True
2066.6999225504405,301.8284,10.222311,True
2066.7203546267992,277.4993,10.224155,True
2066.740786702685,232.88597,10.221522,True
2066.7612187781124,268.12125,10.222377,True
2066.781650853074,355.3234,10.223929,True
2066.8020830275636,233.51569,10.222423,True
2066.8225150015933,320.39276,10.223789,True
2066.8633791487155,334.58362,10.225162,True
2066.883811221349,345.0404,10.225125,True
2066.9042432939823,259.87,10.223687,True
2066.9246754661435,252.17181,10.222562,True
2066.945107437845,307.92743,10.22413,True
2066.9655394090805,247.71323,10.223929,True
2066.9859715798448,258.23654,10.223926,True
2067.00640365015,206.2246,10.222623,True
2067.026835819983,235.91411,10.223946,True
2067.047267789356,144.34819,10.221489,True
2067.0676998587296,195.45793,10.220999,True
2067.088132027173,248.25253,10.222004,True
2067.1085639956073,173.32832,10.2215605,True
2067.128996063584,126.191925,10.2206335,True
2067.1494282310887,136.76587,10.219712,True
2067.169860298134,174.35654,10.220491,True
2067.190292264713,166.02196,10.22027,True
2067.210724430828,127.41145,10.2196455,True
2067.2311564964693,98.56627,10.218951,True
2067.251588462117,163.31496,10.219735,True
2067.2720206268277,181.85196,10.219035,True
2067.292452691545,50.877953,10.218631,True
2067.3128846557956,137.47409,10.219509,True
2067.353748882895,188.00737,10.2212105,True
2067.374180845749,174.51982,10.220848,True
2067.3946130081313,180.11917,10.222003,True
2067.4150450700545,97.11637,10.221273,True
2067.435477031977,164.2589,10.2209835,True
2067.4559091929696,111.27568,10.220249,True
2067.476341253954,68.78008,10.219915,True
2067.496773414481,104.59061,10.219876,True
2067.5172053745337,88.96628,10.219629,True
2067.5376374341286,86.132095,10.220122,True
2067.5580695932586,150.11578,10.219692,True
2067.5785015519214,37.400036,10.219638,True
2067.598933610112,57.575726,10.218662,True
2067.61936566831,99.83891,10.219081,True
2067.63979782557,-21.218822,10.217643,False
2067.660229782836,70.21059,10.218454,True
2067.6806618396367,-0.049949646,10.216467,False
2067.7010938959647,71.105576,10.218077,True
2067.7215259518343,35.017445,10.217837,True
2067.741958107239,31.457657,10.216879,True
2067.7623900621693,-5.119789,10.216797,False
2067.7828221171076,-31.684322,10.217031,False
2067.8032542711153,11.139797,10.217726,True
2067.84411827819,-10.713448,10.217667,False
2067.8645504312663,-49.966904,10.216566,False
2067.884982383868,-39.47936,10.2176485,False
2067.9054145360133,5.8076973,10.217181,True
2067.9258465881576,9.711128,10.218801,True
2067.9462785393625,48.926342,10.218303,True
2067.9667106901106,-137.77318,10.215918,False
2067.987142740858,-56.90702,10.216647,False
2068.0075747911324,-17.987614,10.2178335,False
2068.0280068409484,-61.23654,10.215803,False
2068.0484388902987,-45.21068,10.216619,False
2068.1097350355485,-101.32816,10.216187,False
2068.1301670834946,-58.941826,10.216953,False
2068.1505992305174,17.731518,10.217444,True
2068.1710311775387,-36.18933,10.216617,False
2068.191463224088,-56.121502,10.216164,False
2068.2118953701793,-106.53833,10.216123,False
2068.2323273158036,-127.0504,10.216047,False
2068.2527593609557,-108.02231,10.216806,False
2068.27319150565,-136.61586,10.216336,False
2068.293623450343,-186.99315,10.2162,False
2068.3140554940983,-84.50235,10.216741,False
2068.3344876378615,-121.79132,10.217136,False
2068.3549195811574,-90.07957,10.217858,False
2068.375351723982,-136.40887,10.216939,False
2068.3957836663467,-63.130264,10.217751,False
2068.4162157082465,-147.76285,10.21664,False
2068.4366478501397,-132.852,10.217287,False
2068.4570797911074,-100.733505,10.218114,False
2068.477511832076,-144.84854,10.216777,False
2068.4979439721064,-94.29125,10.218549,False
2068.518375912143,-161.53513,10.216623,False
2068.5388079517143,-76.63793,10.2175665,False
2068.5592400908135,-139.29619,10.216217,False
2068.5796721299193,-182.71527,10.215567,False
2068.600104068093,-110.704346,10.216833,False
2068.620536206261,-144.61357,10.217187,False
2068.640968243504,-146.27158,10.216938,False
2068.6614001807466,-142.87721,10.217269,False
2068.6818323175175,-95.406815,10.217547,False
2068.7022643538294,-94.71288,10.216041,False
2068.722696289675,-46.977913,10.219282,False
2068.7431284255144,-200.71523,10.215894,False
2068.7635604604293,-180.64325,10.216555,False
2068.7839925953376,-151.72963,10.217168,False
2068.824856563304,-110.32709,10.21849,False
2068.8452886968153,-81.62207,10.21926,False
2068.8657206298667,-86.47397,10.219382,False
2068.886152662919,-70.051346,10.219521,False
2068.9065847950333,-30.374214,10.219099,False
2068.9270167271534,-91.55997,10.219388,False
2068.947448758343,-125.02469,10.219201,False
2068.967880889526,-7.5701714,10.220355,False
2068.98831292025,-51.023632,10.219907,False
2069.0087448505074,-49.912106,10.220733,False
2069.029176980759,-92.95946,10.219175,False
2069.049609010086,-138.71143,10.219815,False
2069.070040939412,-66.37971,10.220563,False
2069.090473067801,-54.819084,10.220796,False
2069.110904996196,-87.09273,10.221156,False
2069.131337024126,-46.611816,10.221038,False
2069.1517691515837,-58.276634,10.221289,False
2069.1722011785823,-77.10031,10.220049,False
2069.19263310558,-87.0975,10.221541,False
2069.213065231641,-194.82774,10.220187,False
2069.2334971577075,-72.006775,10.221501,False
2069.25392928331,-24.031208,10.222584,False
2069.2743613084385,35.366947,10.223372,True
2069.3152253573135,-160.58011,10.221659,False
2069.335657381045,-98.05885,10.222379,False
2069.3560893047834,-6.270149,10.224519,False
2069.3765214280575,-77.66989,10.222901,False
2069.396953450392,-50.343872,10.223564,False
2069.417385472734,-98.03,10.222001,False
2069.4378174946105,-79.11992,10.223446,False
2069.4582495164796,-155.68117,10.223107,False
2069.4786815374246,-115.44566,10.223163,False
2069.4991135583696,-100.67759,10.223266,False
2069.519545578376,0.21490479,10.2256,True
2069.5604097179385,-48.165966,10.225467,False
2069.580841637013,-96.95256,10.225281,False
2069.601273656095,-4.866398,10.226311,False
2069.621705774247,24.98885,10.229225,True
2069.64213769239,22.968227,10.22782,True
2069.6625698096104,-45.0345,10.226134,False
2069.68300182683,-16.574368,10.226932,False
2069.703433743576,29.404896,10.2276,True
2069.723865860331,-20.980927,10.227724,False
2069.7442978761537,-123.92221,10.226485,False
2069.7647297915028,71.194016,10.227602,True
2069.7851619068606,63.39275,10.231137,True
2069.805593921752,212.9231,10.234053,True
2069.8260258361697,168.6688,10.233466,True
2069.8464579501306,160.85435,10.232363,True
2069.8668898636242,39.777145,10.230647,True
2069.887321977112,76.035416,10.231004,True
2069.9077539896753,-4.952656,10.230038,False
2069.9281860022384,64.1994,10.231701,True
2069.9486179143278,64.91544,10.230024,True
2069.9690500259603,46.89179,10.230339,True
2069.9894820371264,79.67659,10.2319,True
2070.009913947819,126.917854,10.23206,True
2070.071210178052,-46.314774,10.230469,False
2070.0916420873546,-102.85309,10.230055,False
2070.1120740961924,119.47234,10.23141,True
2070.1325062050237,73.57411,10.232394,True
2070.1529381129294,-10.037434,10.230669,False
2070.1733701208286,-10.057453,10.230852,False
2070.19380222827,-98.518265,10.230026,False
2070.2142341352446,135.31049,10.233491,True
2070.234666141754,414.1487,10.243704,False
2070.2550982477915,10.848309,10.230977,True
2070.275530153369,19.58863,10.231455,True
2070.29596215894,-13.036354,10.230503,False
2070.316394264053,-92.39388,10.23086,False
2070.336826168699,16.556381,10.23123,True
2070.3572581728804,9.15218,10.23192,True
2070.3776902765894,31.480698,10.231713,True
2070.3981222798393,-14.775135,10.231478,False
2070.418554183081,29.353416,10.231841,True
2070.4389862854005,21.366543,10.234526,True
2070.459418287719,0.30046463,10.231395,True
2070.479850189571,-10.640793,10.231947,False
2070.5002822914175,-32.192192,10.233028,False
2070.5411463927885,64.43396,10.234691,True
2070.5615782932437,-20.952911,10.233534,False
2070.582010193233,160.27618,10.236378,True
2070.602442292751,51.79838,10.233701,True
2070.62287429181,51.819733,10.234572,True
2070.6433061908683,-43.839813,10.23249,False
2070.6637382889894,177.15665,10.239302,True
2070.684170287117,-24.135685,10.23478,False
2070.704602184778,91.63066,10.237411,True
2070.725034281968,-82.36308,10.235432,False
2070.7454662786986,96.93329,10.237463,True
2070.7658982749635,77.41592,10.240353,True
2070.7863302712212,-4.7871933,10.235996,False
2070.8067622670205,121.134834,10.23979,True
2070.827194262354,117.69026,10.2389765,True
2070.847626257215,-11.356037,10.237043,False
2070.868058251617,14.33297,10.236916,True
2070.888490245554,47.171482,10.237122,True
2070.908922339484,52.866886,10.23744,True
2070.929354232954,-20.216904,10.236532,False
2070.9497863254946,93.78197,10.238403,True
2070.9702183184927,69.75354,10.240659,True
2070.990650210566,145.44543,10.242109,True
2071.031514293776,157.83762,10.243992,True
2071.051946184918,-110.45756,10.23782,False
2071.072378275596,29.244423,10.238901,True
2071.0928102658,-44.366398,10.239631,False
2071.113242155545,181.9836,10.244689,True
2071.1336742452913,142.56009,10.242516,True
2071.1541062340984,23.11665,10.238595,True
2071.174538122912,105.65263,10.238949,True
2071.1949702112615,109.98688,10.239443,True
2071.2154021991373,48.377304,10.23938,True
2071.2358341870204,-43.70702,10.239347,False
2071.2766981609166,46.519547,10.240971,True
2071.2971301474026,-18.18481,10.237622,False
2071.317562133423,108.714775,10.239975,True
2071.3379941189705,169.02531,10.243975,True
2071.3584261045253,104.62576,10.243986,True
2071.3788580891487,75.162445,10.239513,True
2071.399290073765,14.263512,10.239227,True
2071.4197221579234,71.27699,10.239586,True
2071.4401540416147,145.10666,10.241294,True
2071.4605860252996,17.280815,10.240108,True
2071.481018108061,81.33271,10.23861,True
2071.501449990821,10.651684,10.239864,True
2071.521881973109,111.38124,10.239372,True
2071.542314054939,114.019135,10.240652,True
2071.5627459363022,14.669514,10.239464,True
2071.583177917193,83.1528,10.240113,True
2071.603609998092,109.00464,10.240612,True
2071.6240418785237,182.89847,10.245075,True
2071.6444738584833,141.53119,10.242821,True
2071.664905937985,17.65633,10.23875,True
2071.68533781702,68.676346,10.241238,True
2071.705769796048,95.10448,10.240524,True
2071.7262018746187,76.26983,10.241112,True
2071.7466338527156,190.35,10.242372,True
2071.767065830354,121.036545,10.241166,True
2071.787497807527,137.04501,10.240905,True
2071.8079297847,201.7708,10.245264,True
2071.828361760934,107.882034,10.244532,True
2071.8487937371756,72.63236,10.242982,True
2071.869225712944,92.019165,10.243165,True
2071.889657788255,-9.003635,10.241494,False
2071.9100896635646,10.472061,10.242529,True
2071.9305216379435,28.458572,10.241095,True
2071.950953712316,157.68301,10.241078,True
2071.9713855862283,135.33669,10.241932,True
2072.032681506098,-82.55196,10.241508,False
2072.0531134781486,-57.947178,10.241421,False
2072.073545450192,32.50634,10.242016,True
2072.093977421777,50.76478,10.242705,True
2072.1144093933544,180.8866,10.2453,True
2072.134841364008,72.18892,10.242665,True
2072.1552733346616,79.65579,10.24455,True
2072.1757053048495,153.48242,10.242526,True
2072.1961372745645,77.97421,10.2425995,True
2072.216569243821,-12.120266,10.241609,False
2072.2370013130712,-48.93374,10.241606,False
2072.257433281862,50.233448,10.240968,True
2072.2778651501867,40.097443,10.241678,True
2072.29829721804,61.196873,10.2411175,True
2072.3187291854338,48.6898,10.241764,True
2072.339161052827,41.922165,10.241932,True
2072.359593119283,-10.956486,10.240628,False
2072.3800250857457,87.16994,10.243136,True
2072.400456951742,123.35449,10.243843,True
2072.4208890177324,-8.952328,10.242048,False
2072.441320982798,-63.535053,10.240237,False
2072.461752847863,146.66084,10.242948,True
2072.5026168765908,-6.4142303,10.240728,False
2072.5230487402587,-25.559147,10.241187,False
2072.543480803921,-35.044872,10.24112,False
2072.563912766658,27.820072,10.241605,True
2072.5843447293955,40.42538,10.240901,True
2072.60477669166,-31.043247,10.241632,False
2072.6252086539316,106.69605,10.242181,True
2072.6456407152727,112.08,10.242841,True
2072.666072576605,74.75293,10.242492,True
2072.68650453748,24.368248,10.241762,True
2072.7069365978823,72.862206,10.243825,True
2072.7478004177683,83.927025,10.242715,True
2072.768232476781,219.0494,10.249055,True
2072.788664435786,107.54233,10.243179,True
2072.8090962943315,8.9467125,10.242751,True
2072.8295283528714,-69.11049,10.240801,False
2072.8499602104857,3.6449127,10.242024,True
2072.870392168101,-34.504696,10.240936,False
2072.890824225251,-42.363194,10.239934,False
2072.9112560819267,-16.636173,10.241989,False
2072.9316880386104,-14.776203,10.2414875,False
2072.9521200943564,175.43933,10.244894,True
2072.972551950108,36.952587,10.24168,True
2072.992983905395,78.559265,10.242276,True
2073.0134159602167,41.249626,10.241694,True
2073.0338478150297,148.84299,10.243209,True
2073.0542798689203,33.50448,10.242841,True
2073.074711822803,6.7720833,10.243422,True
2073.095143776227,13.301239,10.2422495,True
2073.1155757291854,5.8456726,10.242807,True
2073.136007682144,84.635056,10.243817,True
2073.1564396346294,-18.552246,10.241774,False
2073.176871586191,243.71432,10.24873,True
2073.1973035382107,79.76047,10.2432165,True
2073.2381675399374,149.68579,10.248616,True
2073.258599390567,110.760956,10.244709,True
2073.279031340724,49.05089,10.243877,True
2073.2994633904236,221.54855,10.246936,True
2073.3198952401144,47.709583,10.243037,True
2073.340327188882,-2.0376053,10.243111,False
2073.36075923765,56.5806,10.244696,True
2073.3811910859513,28.498112,10.243113,True
2073.401623034246,35.082012,10.243673,True
2073.4220549816164,220.91057,10.249147,True
2073.4424869289796,39.253803,10.243411,True
2073.4629189758853,-6.8131256,10.242417,False
2073.4833508223237,27.997623,10.242147,True
2073.5037827682972,35.35034,10.242945,True
2073.5242148142643,13.457291,10.242662,True
2073.5446466593057,12.5399,10.24249,True
2073.5650786048063,45.15672,10.243855,True
2073.5855106493837,164.64479,10.24568,True
2073.6059425934945,83.58638,10.243503,True
2073.6263744376047,-12.675766,10.24256,False
2073.6468064812434,70.65573,10.243215,True
2073.667238424423,91.10123,10.243861,True
2073.687670267129,44.785908,10.2435875,True
2073.728534251626,45.20771,10.245321,True
2073.7489660938736,53.57564,10.245148,True
2073.769398135184,35.994923,10.244831,True
2073.7898300760353,1.7036552,10.244935,True
2073.8102619168785,-2.9363098,10.243898,False
2073.830693957265,156.1635,10.2454405,True
2073.851125897185,56.52889,10.243944,True
2073.8715579366326,1.1791267,10.244409,True
2073.891989776086,19.318089,10.244639,True
2073.9124217150747,-45.133934,10.244273,False
2073.932853753591,118.40095,10.245063,True
2073.9737175292394,-162.26501,10.243056,False
2073.9941495668245,72.946075,10.24582,True
2074.0145814039497,-21.747845,10.244276,False
2074.03501334061,93.53946,10.2464285,True
2074.055445376798,87.83328,10.244668,True
2074.075877312993,16.560556,10.245832,True
2074.096309148721,25.452892,10.24513,True
2074.116741183978,-33.56274,10.24444,False
2074.137173018775,-19.539322,10.244335,False
2074.1576049535724,-15.218891,10.245607,False
2074.178036987898,19.134022,10.245687,True
2074.218900755164,-13.057564,10.245204,False
2074.2393327880927,-0.9623909,10.244873,False
2074.259764621027,-21.536026,10.245304,False
2074.2801965534964,13.6200485,10.24553,True
2074.3006285854935,53.711044,10.246359,True
2074.321060417031,-28.24076,10.246126,False
2074.3414924485696,-67.552795,10.244578,False
2074.3619243796347,-4.303108,10.245359,False
2074.3823562102407,-9.878674,10.245956,False
2074.4027882403825,57.32332,10.246659,True
2074.4232201705163,-0.7038498,10.245177,False
2074.4436521001917,65.530396,10.248053,True
2074.4640840294014,21.73251,10.245754,True
2074.484515958138,34.460056,10.246199,True
2074.5049478864166,43.65244,10.246455,True
2074.525379814695,25.678425,10.246879,True
2074.5458117425005,-64.41722,10.246598,False
2074.5662436698476,48.51426,10.246559,True
2074.5866756971955,-21.120079,10.246147,False
2074.607107523603,-9.457512,10.246083,False
2074.627539450019,30.89983,10.246012,True
2074.6479714759625,-25.699951,10.245741,False
2074.668403301912,61.521183,10.247798,True
2074.709267251943,84.257034,10.250768,True
2074.7296990764953,-23.218636,10.246998,False
2074.750131101049,69.63646,10.248179,True
2074.7705630246637,10.916706,10.248084,True
2074.7909948482848,-82.101326,10.24675,False
2074.8114268714417,40.51652,10.247489,True
2074.8318587945905,85.02043,10.248406,True
2074.8522906168146,-49.872784,10.246648,False
2074.87272263904,93.33484,10.249112,True
2074.8931544607913,-12.538132,10.247298,False
2074.9135863820848,109.2419,10.251615,True
2074.954450224206,-55.075256,10.246721,False
2074.974882144561,-7.7090034,10.247647,False
2074.9953141644583,-18.616379,10.24772,False
2075.0157460843475,2.5043259,10.247238,True
2075.036177903312,-42.66028,10.247035,False
2075.056609922278,34.07855,10.248105,True
2075.0770418412358,-22.397865,10.246653,False
2075.097473659269,-28.583748,10.246906,False
2075.1179056773035,-23.451149,10.2475815,False
2075.1383375948644,117.09659,10.249819,True
2075.1587696119677,68.67732,10.248302,True
2075.1792014290695,-92.61967,10.246444,False
2075.199633345699,-19.627525,10.248017,False
2075.220065361871,-34.068623,10.248189,False
2075.240497177576,-85.127716,10.24696,False
2075.2609290928085,-34.100193,10.247793,False
2075.281361108049,56.626247,10.248745,True
2075.3017929228226,-71.877716,10.247101,False
2075.322224837124,-68.39586,10.246825,False
2075.3426568514333,-6.1515503,10.247798,False
2075.3630886652754,-30.211643,10.248004,False
2075.3835205786454,-66.10054,10.247334,False
2075.4039525915578,-67.39376,10.247073,False
2075.4448163164416,-94.64229,10.248094,False
2075.4652483284226,-67.14311,10.248149,False
2075.485680240403,-101.1705,10.248105,False
2075.506112051444,-119.34223,10.247484,False
2075.5265440624935,-120.61905,10.247243,False
2075.5469759730768,-36.555603,10.249108,False
2075.567407883187,-30.946644,10.249083,False
2075.5878397933047,-100.47139,10.248212,False
2075.6082717029567,-101.50925,10.247964,False
2075.628703611903,-96.923706,10.247645,False
2075.6491355208564,-49.11069,10.248488,False
2075.689999337592,-113.19974,10.249749,False
2075.710431245381,-121.97281,10.249742,False
2075.730863052937,-13.680614,10.2503,False
2075.751295060021,-89.33695,10.250665,False
2075.771726966879,-109.42558,10.24944,False
2075.792158773271,-93.914154,10.249431,False
2075.8125907794238,7.308361,10.250945,True
2075.8330226853504,4.137806,10.251273,True
2075.8534545905786,-98.72771,10.249518,False
2075.8738864957995,-31.192513,10.250756,False
2075.894318400562,2.4211082,10.251417,True
2075.9351822089156,-98.64354,10.2508335,False
2075.955614112747,-83.70561,10.25125,False
2075.976046116106,-127.92455,10.250422,False
2075.9964780190057,-19.068653,10.253352,False
2076.016909821672,-52.07168,10.252853,False
2076.037341824107,-58.996613,10.252322,False
2076.0577737260683,-2.5356178,10.2529955,False
2076.078205527803,-67.48982,10.252506,False
2076.0986375290668,-96.47611,10.252066,False
2076.119069430104,-61.488213,10.252046,False
2076.139501230675,-87.20413,10.25179,False
2076.1599332310143,-153.58713,10.251413,False
2076.18036513088,-67.31612,10.252608,False
2076.2007969305196,-114.99633,10.252212,False
2076.2212289296876,-110.76054,10.252577,False
2076.2416608286294,-52.4769,10.254335,False
2076.2620927273383,-167.8168,10.25152,False
2076.2825246255816,-121.35089,10.253001,False
2076.302956523352,-42.39701,10.25304,False
2076.3233884208967,-68.6262,10.252184,False
2076.3438203182013,-149.74821,10.251104,False
2076.3642522150476,-85.58151,10.251962,False
2076.384684111661,-75.79973,10.253492,False
2076.4255479037165,-108.79921,10.252581,False
2076.445979799166,-87.440216,10.252955,False
2076.466411694375,-74.88139,10.266637,False
2076.4868435893586,-147.9644,10.252308,False
2076.5072755838773,-52.721214,10.253703,False
2076.527707377929,-22.919003,10.253729,False
2076.548139271974,-15.791092,10.254231,False
2076.5685712653285,-188.05313,10.250902,False
2076.5890030584414,-2.1504936,10.2536335,False
2076.6094349513296,20.190018,10.255162,True
2076.629866943753,-126.543564,10.252312,False
2076.6707306278913,-83.450264,10.254279,False
2076.6911626193832,-136.37463,10.25372,False
2076.7115944104007,-116.40306,10.253463,False
2076.7320263011934,-112.10717,10.2544565,False
2076.752458291754,-68.91414,10.253846,False
2076.77289008184,-55.814194,10.254365,False
2076.7933220717023,-43.259727,10.2545595,False
2076.813753961098,-94.54707,10.253847,False
2076.8341858502536,-31.09711,10.255392,False
2076.8546177389508,7.479664,10.2561245,True
2076.875049627415,-44.704124,10.254662,False
2076.915913503406,-77.23186,10.255528,False
2076.9363452909383,-52.74269,10.256427,False
2076.9567771779984,-42.801346,10.257059,False
2076.9772091648338,-55.098335,10.256322,False
2076.997640951202,-70.93793,10.256521,False
2077.0180728373307,18.647713,10.257445,True
2077.038504723234,-42.224087,10.256979,False
2077.0589366086715,-52.710545,10.256145,False
2077.079368493636,-32.969563,10.257147,False
2077.099800378608,-84.8604,10.256995,False
2077.1202322628815,6.765259,10.25732,True
2077.140664047147,-96.349434,10.25638,False
2077.1610960309554,51.968224,10.258649,True
2077.1815279142975,-49.552734,10.256755,False
2077.2019598974002,55.44632,10.258078,True
2077.222391680276,21.784771,10.257572,True
2077.2428235626867,15.106728,10.257403,True
2077.263255544858,-36.077328,10.257319,False
2077.2836873265696,45.148754,10.258138,True
2077.304119208049,50.356716,10.2585945,True
2077.324551189289,6.3973656,10.257662,True
2077.34498307007,-17.38454,10.257362,False
2077.3654148503847,-27.79337,10.257583,False
2077.406278710543,-34.209095,10.25841,False
2077.4267104899263,-34.459557,10.258379,False
2077.447142469071,24.983902,10.259863,True
2077.4675743479893,-69.502686,10.258,False
2077.488006126441,-60.152332,10.258526,False
2077.5084381046545,5.951191,10.259488,True
2077.5288699824087,-15.252415,10.259654,False
2077.549301759929,17.673347,10.261366,True
2077.5697337369784,16.342503,10.260444,True
2077.590165614034,-53.4965,10.260739,False
2077.6105975903847,56.645584,10.260774,True
2077.6514612424,41.60052,10.262721,True
2077.671893218052,-40.233078,10.261643,False
2077.6923249932443,-5.5989265,10.261642,False
2077.7127568682045,67.023994,10.262672,True
2077.7331888426925,-33.498497,10.261407,False
2077.7536206169534,-29.174618,10.26204,False
2077.7740524907495,12.103302,10.261999,True
2077.7944843643054,-35.159,10.261173,False
2077.8149163376365,1.4226227,10.262689,True
2077.8353481105005,45.76395,10.262715,True
2077.855780083126,-0.30366135,10.262392,False
2077.917075698919,-67.40706,10.263139,False
2077.937507470153,19.480618,10.263375,True
2077.9579394411558,-84.94475,10.26209,False
2077.9783713119177,-18.495293,10.264155,False
2077.9988030822205,-83.907455,10.262521,False
2078.0192350520592,41.434826,10.263118,True
2078.03966692189,17.646702,10.263833,True
2078.0600986910285,81.276726,10.265252,True
2078.0805306601687,-77.54322,10.263302,False
2078.100962528835,45.027905,10.264593,True
2078.1418262652514,57.851753,10.266247,True
2078.1622581329866,-102.6039,10.265136,False
2078.1826900002634,224.7043,10.269989,True
2078.2031218673073,184.54121,10.269019,True
2078.223553734111,161.75758,10.26739,True
2078.2439856006895,4.163681,10.267395,True
2078.264417466802,113.54591,10.297158,True
2078.284849332442,236.12177,10.338598,True
2078.305281197856,109.28708,10.353639,True
2078.325713163038,119.702866,10.348249,True
2078.3461449279785,-87.190796,10.350181,False
2078.366576892462,401.40955,10.381772,False
2078.387008756479,245.89818,10.379959,True
2078.4074405204883,-44.312218,10.3567095,False
2078.4278724838077,103.84673,10.362939,True
2078.4483043471264,434.1075,10.363876,False
2078.4687361099714,475.87958,10.366042,False
2078.4891680725923,618.1674,10.373142,False
2078.509599834979,176.0262,10.351503,True
2078.5300316968933,-73.34157,10.340713,False
2078.55046365835,311.26718,10.341969,True
2078.5708954198053,117.76265,10.342317,True
2078.5913272807884,174.42235,10.331499,True
2078.632191001605,167.05693,10.325269,True
2078.6526228616567,78.58374,10.32153,True
2078.6730548214837,-49.121746,10.313821,False
2078.693486680844,-42.57744,10.308639,False
2078.713918439731,186.48035,10.309491,True
2078.7343503986267,163.8219,10.307573,True
2078.754782256823,18.736237,10.303198,True
2078.775214115012,-196.57245,10.295742,False
2078.795645972743,25.041801,10.300513,True
2078.816077830241,6.0669136,10.299141,True
2078.8365097874994,-33.58789,10.295662,False
2078.8773734008646,-9.682541,10.296269,False
2078.897805356959,-37.218243,10.293127,False
2078.9182371128263,-39.44098,10.2923,False
2078.9386689684616,-207.03339,10.288956,False
2078.9591009236246,68.617584,10.292017,True
2078.9795326785606,34.509594,10.289244,True
2078.9999645332646,-59.120888,10.287269,False
2079.0203964874963,-89.31163,10.289091,False
2079.040828241501,42.39536,10.289651,True
2079.061260095041,11.8364525,10.290768,True
2079.081692048341,113.63574,10.288358,True
2079.1225556542486,301.0418,10.297677,True
2079.142987606625,11.139942,10.290766,True
2079.1634194587677,172.18622,10.291791,True
2079.1838513104376,381.59122,10.29657,True
2079.204283161882,377.62772,10.295033,True
2079.2247150130934,495.8003,10.299981,False
2079.245146863832,521.41156,10.300622,False
2079.265578714345,574.05457,10.297761,False
2079.2860104646243,443.59048,10.29757,False
2079.3064424144322,327.2148,10.294672,True
2079.326874264014,458.70276,10.29776,False
2079.347306013362,431.6127,10.295224,False
2079.3677379622386,207.13419,10.292237,True
2079.388169810889,98.51935,10.2878275,True
2079.4086015593057,55.705482,10.285334,True
2079.429033507251,97.55951,10.286161,True
2079.44946535497,104.3591,10.284333,True
